seed,repetition,opponent,target_avg,opponent_avg,margin
7,15,Downing,3.02,2.92,0.10000000000000009
7,15,"Feld: 1.0, 0.5, 200",1.31,1.41,-0.09999999999999987
7,15,Joss: 0.9,2.775,3.125,-0.3500000000000001
7,15,Tullock,2.855,3.055,-0.20000000000000018
7,15,Anonymous,2.945,0.745,2.1999999999999997
7,15,Random: 0.5,3.03,0.63,2.4
7,16,Cu,3.02,2.97,0.04999999999999982
7,16,Du,0.995,1.02,-0.025000000000000022
7,16,Tit For Tat,3.0,2.975,0.02499999999999991
7,16,spiteful,3.0,2.975,0.02499999999999991
7,16,soft_majo,3.02,2.97,0.04999999999999982
7,16,hard_majo,1.03,1.03,0.0
7,16,per_cd,2.98,0.555,2.425
7,16,per_ccd,3.42,1.245,2.175
7,16,per_ddc,2.315,0.69,1.625
7,16,mistrust,1.03,1.03,0.0
7,16,WSLS,3.0,2.975,0.02499999999999991
7,16,TFTT,3.02,2.97,0.04999999999999982
7,16,hard_tft,3.0,2.975,0.02499999999999991
7,16,slow_tft,3.02,2.97,0.04999999999999982
7,16,GrdTFT,3.0,2.975,0.02499999999999991
7,16,prober,2.995,2.97,0.02499999999999991
7,16,mem2,3.0,2.975,0.02499999999999991
7,16,grok:grok-3-mini,3.0,2.975,0.02499999999999991
7,16,Tideman & Chieruzzi,2.98,2.98,0.0
7,16,Nydegger,3.02,2.97,0.04999999999999982
7,16,Grofman,3.0,2.975,0.02499999999999991
7,16,Shubik,3.0,2.975,0.02499999999999991
7,16,Stein & Rapoport: 0.05,2.98,2.98,0.0
7,16,GRIM,3.0,2.975,0.02499999999999991
7,16,Davis: 10,3.0,2.975,0.02499999999999991
7,16,Graaskamp: 0.05,2.795,3.12,-0.3250000000000002
7,16,Downing,3.02,2.92,0.10000000000000009
7,16,"Feld: 1.0, 0.5, 200",1.575,1.8,-0.2250000000000001
7,16,Joss: 0.9,2.1,2.425,-0.32499999999999973
7,16,Tullock,1.52,1.52,0.0
7,16,Anonymous,3.06,0.835,2.225
7,16,Random: 0.5,2.715,0.665,2.05
7,17,Cu,3.02,2.97,0.04999999999999982
7,17,Du,0.995,1.02,-0.025000000000000022
7,17,Tit For Tat,3.0,2.975,0.02499999999999991
7,17,spiteful,3.0,2.975,0.02499999999999991
7,17,soft_majo,3.02,2.97,0.04999999999999982
7,17,hard_majo,1.03,1.03,0.0
7,17,per_cd,2.98,0.555,2.425
7,17,per_ccd,3.42,1.245,2.175
7,17,per_ddc,2.315,0.69,1.625
7,17,mistrust,1.03,1.03,0.0
7,17,WSLS,3.0,2.975,0.02499999999999991
7,17,TFTT,3.02,2.97,0.04999999999999982
7,17,hard_tft,3.0,2.975,0.02499999999999991
7,17,slow_tft,3.02,2.97,0.04999999999999982
7,17,GrdTFT,3.0,2.975,0.02499999999999991
7,17,prober,2.995,2.97,0.02499999999999991
7,17,mem2,3.0,2.975,0.02499999999999991
7,17,grok:grok-3-mini,3.0,2.975,0.02499999999999991
7,17,Tideman & Chieruzzi,2.98,2.98,0.0
7,17,Nydegger,3.02,2.97,0.04999999999999982
7,17,Grofman,3.0,2.975,0.02499999999999991
7,17,Shubik,3.0,2.975,0.02499999999999991
7,17,Stein & Rapoport: 0.05,2.98,2.98,0.0
7,17,GRIM,3.0,2.975,0.02499999999999991
7,17,Davis: 10,3.0,2.975,0.02499999999999991
7,17,Graaskamp: 0.05,2.81,3.11,-0.2999999999999998
7,17,Downing,3.02,2.92,0.10000000000000009
7,17,"Feld: 1.0, 0.5, 200",2.08,2.38,-0.2999999999999998
7,17,Joss: 0.9,1.05,1.05,0.0
7,17,Tullock,2.82,3.095,-0.27500000000000036
7,17,Anonymous,2.89,0.74,2.1500000000000004
7,17,Random: 0.5,2.81,0.585,2.225
7,18,Cu,3.02,2.97,0.04999999999999982
7,18,Du,0.995,1.02,-0.025000000000000022
7,18,Tit For Tat,3.0,2.975,0.02499999999999991
7,18,spiteful,3.0,2.975,0.02499999999999991
7,18,soft_majo,3.02,2.97,0.04999999999999982
7,18,hard_majo,1.03,1.03,0.0
7,18,per_cd,2.98,0.555,2.425
7,18,per_ccd,3.42,1.245,2.175
7,18,per_ddc,2.315,0.69,1.625
7,18,mistrust,1.03,1.03,0.0
7,18,WSLS,3.0,2.975,0.02499999999999991
7,18,TFTT,3.02,2.97,0.04999999999999982
7,18,hard_tft,3.0,2.975,0.02499999999999991
7,18,slow_tft,3.02,2.97,0.04999999999999982
7,18,GrdTFT,3.0,2.975,0.02499999999999991
7,18,prober,2.995,2.97,0.02499999999999991
7,18,mem2,3.0,2.975,0.02499999999999991
7,18,grok:grok-3-mini,3.0,2.975,0.02499999999999991
7,18,Tideman & Chieruzzi,2.98,2.98,0.0
7,18,Nydegger,3.02,2.97,0.04999999999999982
7,18,Grofman,3.0,2.975,0.02499999999999991
7,18,Shubik,3.0,2.975,0.02499999999999991
7,18,Stein & Rapoport: 0.05,2.98,2.98,0.0
7,18,GRIM,3.0,2.975,0.02499999999999991
7,18,Davis: 10,3.0,2.975,0.02499999999999991
7,18,Graaskamp: 0.05,2.78,3.13,-0.3500000000000001
7,18,Downing,3.02,2.92,0.10000000000000009
7,18,"Feld: 1.0, 0.5, 200",1.55,1.65,-0.09999999999999987
7,18,Joss: 0.9,1.005,1.03,-0.025000000000000133
7,18,Tullock,2.685,3.135,-0.44999999999999973
7,18,Anonymous,2.905,0.68,2.2249999999999996
7,18,Random: 0.5,2.955,1.13,1.8250000000000002
7,19,Cu,3.02,2.97,0.04999999999999982
7,19,Du,0.995,1.02,-0.025000000000000022
7,19,Tit For Tat,3.0,2.975,0.02499999999999991
7,19,spiteful,3.0,2.975,0.02499999999999991
7,19,soft_majo,3.02,2.97,0.04999999999999982
7,19,hard_majo,1.03,1.03,0.0
7,19,per_cd,2.98,0.555,2.425
7,19,per_ccd,3.42,1.245,2.175
7,19,per_ddc,2.315,0.69,1.625
7,19,mistrust,1.03,1.03,0.0
7,19,WSLS,3.0,2.975,0.02499999999999991
7,19,TFTT,3.02,2.97,0.04999999999999982
7,19,hard_tft,3.0,2.975,0.02499999999999991
7,19,slow_tft,3.02,2.97,0.04999999999999982
7,19,GrdTFT,3.0,2.975,0.02499999999999991
7,19,prober,2.995,2.97,0.02499999999999991
7,19,mem2,3.0,2.975,0.02499999999999991
7,19,grok:grok-3-mini,3.0,2.975,0.02499999999999991
7,19,Tideman & Chieruzzi,2.98,2.98,0.0
7,19,Nydegger,3.02,2.97,0.04999999999999982
7,19,Grofman,3.0,2.975,0.02499999999999991
7,19,Shubik,3.0,2.975,0.02499999999999991
7,19,Stein & Rapoport: 0.05,2.98,2.98,0.0
7,19,GRIM,3.0,2.975,0.02499999999999991
7,19,Davis: 10,3.0,2.975,0.02499999999999991
7,19,Graaskamp: 0.05,2.745,3.145,-0.3999999999999999
7,19,Downing,3.02,2.92,0.10000000000000009
7,19,"Feld: 1.0, 0.5, 200",1.625,1.65,-0.02499999999999991
7,19,Joss: 0.9,1.04,1.04,0.0
7,19,Tullock,1.27,1.295,-0.02499999999999991
7,19,Anonymous,3.005,0.83,2.175
7,19,Random: 0.5,3.08,0.98,2.1
8,0,Cu,3.02,2.97,0.04999999999999982
8,0,Du,0.995,1.02,-0.025000000000000022
8,0,Tit For Tat,3.0,2.975,0.02499999999999991
8,0,spiteful,3.0,2.975,0.02499999999999991
8,0,soft_majo,3.02,2.97,0.04999999999999982
8,0,hard_majo,1.03,1.03,0.0
8,0,per_cd,2.98,0.555,2.425
8,0,per_ccd,3.42,1.245,2.175
8,0,per_ddc,2.315,0.69,1.625
8,0,mistrust,1.03,1.03,0.0
8,0,WSLS,3.0,2.975,0.02499999999999991
8,0,TFTT,3.02,2.97,0.04999999999999982
8,0,hard_tft,3.0,2.975,0.02499999999999991
8,0,slow_tft,3.02,2.97,0.04999999999999982
8,0,GrdTFT,3.0,2.975,0.02499999999999991
8,0,prober,2.995,2.97,0.02499999999999991
8,0,mem2,3.0,2.975,0.02499999999999991
8,0,grok:grok-3-mini,3.0,2.975,0.02499999999999991
8,0,Tideman & Chieruzzi,2.98,2.98,0.0
8,0,Nydegger,3.02,2.97,0.04999999999999982
8,0,Grofman,3.0,2.975,0.02499999999999991
8,0,Shubik,3.0,2.975,0.02499999999999991
8,0,Stein & Rapoport: 0.05,2.98,2.98,0.0
8,0,GRIM,3.0,2.975,0.02499999999999991
8,0,Davis: 10,3.0,2.975,0.02499999999999991
8,0,Graaskamp: 0.05,2.81,3.11,-0.2999999999999998
8,0,Downing,3.02,2.92,0.10000000000000009
8,0,"Feld: 1.0, 0.5, 200",1.505,1.605,-0.10000000000000009
8,0,Joss: 0.9,1.405,1.48,-0.07499999999999996
8,0,Tullock,2.845,3.07,-0.22499999999999964
8,0,Anonymous,2.73,0.655,2.075
8,0,Random: 0.5,2.755,0.88,1.875
8,1,Cu,3.02,2.97,0.04999999999999982
8,1,Du,0.995,1.02,-0.025000000000000022
8,1,Tit For Tat,3.0,2.975,0.02499999999999991
8,1,spiteful,3.0,2.975,0.02499999999999991
8,1,soft_majo,3.02,2.97,0.04999999999999982
8,1,hard_majo,1.03,1.03,0.0
8,1,per_cd,2.98,0.555,2.425
8,1,per_ccd,3.42,1.245,2.175
8,1,per_ddc,2.315,0.69,1.625
8,1,mistrust,1.03,1.03,0.0
8,1,WSLS,3.0,2.975,0.02499999999999991
8,1,TFTT,3.02,2.97,0.04999999999999982
8,1,hard_tft,3.0,2.975,0.02499999999999991
8,1,slow_tft,3.02,2.97,0.04999999999999982
8,1,GrdTFT,3.0,2.975,0.02499999999999991
8,1,prober,2.995,2.97,0.02499999999999991
8,1,mem2,3.0,2.975,0.02499999999999991
8,1,grok:grok-3-mini,3.0,2.975,0.02499999999999991
8,1,Tideman & Chieruzzi,2.98,2.98,0.0
8,1,Nydegger,3.02,2.97,0.04999999999999982
8,1,Grofman,3.0,2.975,0.02499999999999991
8,1,Shubik,3.0,2.975,0.02499999999999991
8,1,Stein & Rapoport: 0.05,2.98,2.98,0.0
8,1,GRIM,3.0,2.975,0.02499999999999991
8,1,Davis: 10,3.0,2.975,0.02499999999999991
8,1,Graaskamp: 0.05,2.76,3.135,-0.375
8,1,Downing,3.02,2.92,0.10000000000000009
8,1,"Feld: 1.0, 0.5, 200",1.715,1.79,-0.07499999999999996
8,1,Joss: 0.9,2.27,2.545,-0.2749999999999999
8,1,Tullock,2.345,2.52,-0.17499999999999982
8,1,Anonymous,2.895,0.92,1.975
8,1,Random: 0.5,2.835,0.66,2.175
8,2,Cu,3.02,2.97,0.04999999999999982
8,2,Du,0.995,1.02,-0.025000000000000022
8,2,Tit For Tat,3.0,2.975,0.02499999999999991
8,2,spiteful,3.0,2.975,0.02499999999999991
8,2,soft_majo,3.02,2.97,0.04999999999999982
8,2,hard_majo,1.03,1.03,0.0
8,2,per_cd,2.98,0.555,2.425
8,2,per_ccd,3.42,1.245,2.175
8,2,per_ddc,2.315,0.69,1.625
8,2,mistrust,1.03,1.03,0.0
8,2,WSLS,3.0,2.975,0.02499999999999991
8,2,TFTT,3.02,2.97,0.04999999999999982
8,2,hard_tft,3.0,2.975,0.02499999999999991
8,2,slow_tft,3.02,2.97,0.04999999999999982
8,2,GrdTFT,3.0,2.975,0.02499999999999991
8,2,prober,2.995,2.97,0.02499999999999991
8,2,mem2,3.0,2.975,0.02499999999999991
8,2,grok:grok-3-mini,3.0,2.975,0.02499999999999991
8,2,Tideman & Chieruzzi,2.98,2.98,0.0
8,2,Nydegger,3.02,2.97,0.04999999999999982
8,2,Grofman,3.0,2.975,0.02499999999999991
8,2,Shubik,3.0,2.975,0.02499999999999991
8,2,Stein & Rapoport: 0.05,2.98,2.98,0.0
8,2,GRIM,3.0,2.975,0.02499999999999991
8,2,Davis: 10,3.0,2.975,0.02499999999999991
8,2,Graaskamp: 0.05,2.825,3.1,-0.2749999999999999
8,2,Downing,3.02,2.92,0.10000000000000009
8,2,"Feld: 1.0, 0.5, 200",1.67,1.82,-0.15000000000000013
8,2,Joss: 0.9,2.725,3.15,-0.4249999999999998
8,2,Tullock,2.01,2.185,-0.17500000000000027
8,2,Anonymous,2.985,1.035,1.95
8,2,Random: 0.5,2.815,0.815,2.0
8,3,Cu,3.02,2.97,0.04999999999999982
8,3,Du,0.995,1.02,-0.025000000000000022
8,3,Tit For Tat,3.0,2.975,0.02499999999999991
8,3,spiteful,3.0,2.975,0.02499999999999991
8,3,soft_majo,3.02,2.97,0.04999999999999982
8,3,hard_majo,1.03,1.03,0.0
8,3,per_cd,2.98,0.555,2.425
8,3,per_ccd,3.42,1.245,2.175
8,3,per_ddc,2.315,0.69,1.625
8,3,mistrust,1.03,1.03,0.0
8,3,WSLS,3.0,2.975,0.02499999999999991
8,3,TFTT,3.02,2.97,0.04999999999999982
8,3,hard_tft,3.0,2.975,0.02499999999999991
8,3,slow_tft,3.02,2.97,0.04999999999999982
8,3,GrdTFT,3.0,2.975,0.02499999999999991
8,3,prober,2.995,2.97,0.02499999999999991
8,3,mem2,3.0,2.975,0.02499999999999991
8,3,grok:grok-3-mini,3.0,2.975,0.02499999999999991
8,3,Tideman & Chieruzzi,2.98,2.98,0.0
8,3,Nydegger,3.02,2.97,0.04999999999999982
8,3,Grofman,3.02,2.97,0.04999999999999982
8,3,Shubik,3.0,2.975,0.02499999999999991
8,3,Stein & Rapoport: 0.05,2.98,2.98,0.0
8,3,GRIM,3.0,2.975,0.02499999999999991
8,3,Davis: 10,3.0,2.975,0.02499999999999991
8,3,Graaskamp: 0.05,2.81,3.11,-0.2999999999999998
8,3,Downing,3.02,2.92,0.10000000000000009
8,3,"Feld: 1.0, 0.5, 200",1.635,1.81,-0.17500000000000004
8,3,Joss: 0.9,1.515,1.665,-0.15000000000000013
8,3,Tullock,2.715,3.04,-0.3250000000000002
8,3,Anonymous,2.79,0.715,2.075
8,3,Random: 0.5,2.835,0.985,1.85
8,4,Cu,3.02,2.97,0.04999999999999982
8,4,Du,0.995,1.02,-0.025000000000000022
8,4,Tit For Tat,3.0,2.975,0.02499999999999991
8,4,spiteful,3.0,2.975,0.02499999999999991
8,4,soft_majo,3.02,2.97,0.04999999999999982
8,4,hard_majo,1.03,1.03,0.0
8,4,per_cd,2.98,0.555,2.425
8,4,per_ccd,3.42,1.245,2.175
8,4,per_ddc,2.315,0.69,1.625
8,4,mistrust,1.03,1.03,0.0
8,4,WSLS,3.0,2.975,0.02499999999999991
8,4,TFTT,3.02,2.97,0.04999999999999982
8,4,hard_tft,3.0,2.975,0.02499999999999991
8,4,slow_tft,3.02,2.97,0.04999999999999982
8,4,GrdTFT,3.0,2.975,0.02499999999999991
8,4,prober,2.995,2.97,0.02499999999999991
8,4,mem2,3.0,2.975,0.02499999999999991
8,4,grok:grok-3-mini,3.0,2.975,0.02499999999999991
8,4,Tideman & Chieruzzi,2.98,2.98,0.0
8,4,Nydegger,3.02,2.97,0.04999999999999982
8,4,Grofman,3.0,2.975,0.02499999999999991
8,4,Shubik,3.0,2.975,0.02499999999999991
8,4,Stein & Rapoport: 0.05,2.98,2.98,0.0
8,4,GRIM,3.0,2.975,0.02499999999999991
8,4,Davis: 10,3.0,2.975,0.02499999999999991
8,4,Graaskamp: 0.05,2.78,3.13,-0.3500000000000001
8,4,Downing,3.02,2.92,0.10000000000000009
8,4,"Feld: 1.0, 0.5, 200",1.53,1.655,-0.125
8,4,Joss: 0.9,1.03,1.08,-0.050000000000000044
8,4,Tullock,1.77,1.795,-0.02499999999999991
8,4,Anonymous,2.99,0.59,2.4000000000000004
8,4,Random: 0.5,2.815,0.765,2.05
8,5,Cu,3.02,2.97,0.04999999999999982
8,5,Du,0.995,1.02,-0.025000000000000022
8,5,Tit For Tat,3.0,2.975,0.02499999999999991
8,5,spiteful,3.0,2.975,0.02499999999999991
8,5,soft_majo,3.02,2.97,0.04999999999999982
8,5,hard_majo,1.03,1.03,0.0
8,5,per_cd,2.98,0.555,2.425
8,5,per_ccd,3.42,1.245,2.175
8,5,per_ddc,2.315,0.69,1.625
8,5,mistrust,1.03,1.03,0.0
8,5,WSLS,3.0,2.975,0.02499999999999991
8,5,TFTT,3.02,2.97,0.04999999999999982
8,5,hard_tft,3.0,2.975,0.02499999999999991
8,5,slow_tft,3.02,2.97,0.04999999999999982
8,5,GrdTFT,3.0,2.975,0.02499999999999991
8,5,prober,2.995,2.97,0.02499999999999991
8,5,mem2,3.0,2.975,0.02499999999999991
8,5,grok:grok-3-mini,3.0,2.975,0.02499999999999991
8,5,Tideman & Chieruzzi,2.98,2.98,0.0
8,5,Nydegger,3.02,2.97,0.04999999999999982
8,5,Grofman,3.0,2.975,0.02499999999999991
8,5,Shubik,3.0,2.975,0.02499999999999991
8,5,Stein & Rapoport: 0.05,2.98,2.98,0.0
8,5,GRIM,3.0,2.975,0.02499999999999991
8,5,Davis: 10,3.0,2.975,0.02499999999999991
8,5,Graaskamp: 0.05,2.795,3.12,-0.3250000000000002
8,5,Downing,3.02,2.92,0.10000000000000009
8,5,"Feld: 1.0, 0.5, 200",1.715,1.89,-0.17499999999999982
8,5,Joss: 0.9,1.085,1.11,-0.025000000000000133
8,5,Tullock,2.735,3.16,-0.42500000000000027
8,5,Anonymous,2.98,0.68,2.3
8,5,Random: 0.5,2.81,0.785,2.025
8,6,Cu,3.02,2.97,0.04999999999999982
8,6,Du,0.995,1.02,-0.025000000000000022
8,6,Tit For Tat,3.0,2.975,0.02499999999999991
8,6,spiteful,3.0,2.975,0.02499999999999991
8,6,soft_majo,3.02,2.97,0.04999999999999982
8,6,hard_majo,1.03,1.03,0.0
8,6,per_cd,2.98,0.555,2.425
8,6,per_ccd,3.42,1.245,2.175
8,6,per_ddc,2.315,0.69,1.625
8,6,mistrust,1.03,1.03,0.0
8,6,WSLS,3.0,2.975,0.02499999999999991
8,6,TFTT,3.02,2.97,0.04999999999999982
8,6,hard_tft,3.0,2.975,0.02499999999999991
8,6,slow_tft,3.02,2.97,0.04999999999999982
8,6,GrdTFT,3.0,2.975,0.02499999999999991
8,6,prober,2.995,2.97,0.02499999999999991
8,6,mem2,3.0,2.975,0.02499999999999991
8,6,grok:grok-3-mini,3.0,2.975,0.02499999999999991
8,6,Tideman & Chieruzzi,2.98,2.98,0.0
8,6,Nydegger,3.02,2.97,0.04999999999999982
8,6,Grofman,3.0,2.975,0.02499999999999991
8,6,Shubik,3.0,2.975,0.02499999999999991
8,6,Stein & Rapoport: 0.05,2.98,2.98,0.0
8,6,GRIM,3.0,2.975,0.02499999999999991
8,6,Davis: 10,3.0,2.975,0.02499999999999991
8,6,Graaskamp: 0.05,2.825,3.1,-0.2749999999999999
8,6,Downing,3.02,2.92,0.10000000000000009
8,6,"Feld: 1.0, 0.5, 200",1.74,1.99,-0.25
8,6,Joss: 0.9,2.255,2.63,-0.375
8,6,Tullock,1.545,1.645,-0.10000000000000009
8,6,Anonymous,2.85,0.675,2.175
8,6,Random: 0.5,2.84,0.715,2.125
8,7,Cu,3.02,2.97,0.04999999999999982
8,7,Du,0.995,1.02,-0.025000000000000022
8,7,Tit For Tat,3.0,2.975,0.02499999999999991
8,7,spiteful,3.0,2.975,0.02499999999999991
8,7,soft_majo,3.02,2.97,0.04999999999999982
8,7,hard_majo,1.03,1.03,0.0
8,7,per_cd,2.98,0.555,2.425
8,7,per_ccd,3.42,1.245,2.175
8,7,per_ddc,2.315,0.69,1.625
8,7,mistrust,1.03,1.03,0.0
8,7,WSLS,3.0,2.975,0.02499999999999991
8,7,TFTT,3.02,2.97,0.04999999999999982
8,7,hard_tft,3.0,2.975,0.02499999999999991
8,7,slow_tft,3.02,2.97,0.04999999999999982
8,7,GrdTFT,3.0,2.975,0.02499999999999991
8,7,prober,2.995,2.97,0.02499999999999991
8,7,mem2,3.0,2.975,0.02499999999999991
8,7,grok:grok-3-mini,3.0,2.975,0.02499999999999991
8,7,Tideman & Chieruzzi,2.98,2.98,0.0
8,7,Nydegger,3.02,2.97,0.04999999999999982
8,7,Grofman,3.0,2.975,0.02499999999999991
8,7,Shubik,3.0,2.975,0.02499999999999991
8,7,Stein & Rapoport: 0.05,2.98,2.98,0.0
8,7,GRIM,3.0,2.975,0.02499999999999991
8,7,Davis: 10,3.0,2.975,0.02499999999999991
8,7,Graaskamp: 0.05,2.76,3.135,-0.375
8,7,Downing,3.02,2.92,0.10000000000000009
8,7,"Feld: 1.0, 0.5, 200",1.105,1.13,-0.02499999999999991
8,7,Joss: 0.9,1.16,1.21,-0.050000000000000044
8,7,Tullock,2.395,2.795,-0.3999999999999999
8,7,Anonymous,2.67,0.82,1.85
8,7,Random: 0.5,3.005,0.605,2.4
8,8,Cu,3.02,2.97,0.04999999999999982
8,8,Du,0.995,1.02,-0.025000000000000022
8,8,Tit For Tat,3.0,2.975,0.02499999999999991
8,8,spiteful,3.0,2.975,0.02499999999999991
8,8,soft_majo,3.02,2.97,0.04999999999999982
8,8,hard_majo,1.03,1.03,0.0
8,8,per_cd,2.98,0.555,2.425
8,8,per_ccd,3.42,1.245,2.175
8,8,per_ddc,2.315,0.69,1.625
8,8,mistrust,1.03,1.03,0.0
8,8,WSLS,3.0,2.975,0.02499999999999991
8,8,TFTT,3.02,2.97,0.04999999999999982
8,8,hard_tft,3.0,2.975,0.02499999999999991
8,8,slow_tft,3.02,2.97,0.04999999999999982
8,8,GrdTFT,3.0,2.975,0.02499999999999991
8,8,prober,2.995,2.97,0.02499999999999991
8,8,mem2,3.0,2.975,0.02499999999999991
8,8,grok:grok-3-mini,3.0,2.975,0.02499999999999991
8,8,Tideman & Chieruzzi,2.98,2.98,0.0
8,8,Nydegger,3.02,2.97,0.04999999999999982
8,8,Grofman,3.02,2.97,0.04999999999999982
8,8,Shubik,3.0,2.975,0.02499999999999991
8,8,Stein & Rapoport: 0.05,2.98,2.98,0.0
8,8,GRIM,3.0,2.975,0.02499999999999991
8,8,Davis: 10,3.0,2.975,0.02499999999999991
8,8,Graaskamp: 0.05,2.78,3.13,-0.3500000000000001
8,8,Downing,3.02,2.92,0.10000000000000009
8,8,"Feld: 1.0, 0.5, 200",1.55,1.65,-0.09999999999999987
8,8,Joss: 0.9,1.38,1.43,-0.050000000000000044
8,8,Tullock,2.81,3.11,-0.2999999999999998
8,8,Anonymous,2.865,0.89,1.975
8,8,Random: 0.5,2.955,0.88,2.075
8,9,Cu,3.02,2.97,0.04999999999999982
8,9,Du,0.995,1.02,-0.025000000000000022
8,9,Tit For Tat,3.0,2.975,0.02499999999999991
8,9,spiteful,3.0,2.975,0.02499999999999991
8,9,soft_majo,3.02,2.97,0.04999999999999982
8,9,hard_majo,1.03,1.03,0.0
8,9,per_cd,2.98,0.555,2.425
8,9,per_ccd,3.42,1.245,2.175
8,9,per_ddc,2.315,0.69,1.625
8,9,mistrust,1.03,1.03,0.0
8,9,WSLS,3.0,2.975,0.02499999999999991
8,9,TFTT,3.02,2.97,0.04999999999999982
8,9,hard_tft,3.0,2.975,0.02499999999999991
8,9,slow_tft,3.02,2.97,0.04999999999999982
8,9,GrdTFT,3.0,2.975,0.02499999999999991
8,9,prober,2.995,2.97,0.02499999999999991
8,9,mem2,3.0,2.975,0.02499999999999991
8,9,grok:grok-3-mini,3.0,2.975,0.02499999999999991
8,9,Tideman & Chieruzzi,2.98,2.98,0.0
8,9,Nydegger,3.02,2.97,0.04999999999999982
8,9,Grofman,3.0,2.975,0.02499999999999991
8,9,Shubik,3.0,2.975,0.02499999999999991
8,9,Stein & Rapoport: 0.05,2.98,2.98,0.0
8,9,GRIM,3.0,2.975,0.02499999999999991
8,9,Davis: 10,3.0,2.975,0.02499999999999991
8,9,Graaskamp: 0.05,2.825,3.1,-0.2749999999999999
8,9,Downing,3.02,2.92,0.10000000000000009
8,9,"Feld: 1.0, 0.5, 200",1.8,1.975,-0.17500000000000004
8,9,Joss: 0.9,1.54,1.64,-0.09999999999999987
8,9,Tullock,1.215,1.24,-0.02499999999999991
8,9,Anonymous,3.025,0.65,2.375
8,9,Random: 0.5,2.98,0.63,2.35
8,10,Cu,3.02,2.97,0.04999999999999982
8,10,Du,0.995,1.02,-0.025000000000000022
8,10,Tit For Tat,3.0,2.975,0.02499999999999991
8,10,spiteful,3.0,2.975,0.02499999999999991
8,10,soft_majo,3.02,2.97,0.04999999999999982
8,10,hard_majo,1.03,1.03,0.0
8,10,per_cd,2.98,0.555,2.425
8,10,per_ccd,3.42,1.245,2.175
8,10,per_ddc,2.315,0.69,1.625
8,10,mistrust,1.03,1.03,0.0
8,10,WSLS,3.0,2.975,0.02499999999999991
8,10,TFTT,3.02,2.97,0.04999999999999982
8,10,hard_tft,3.0,2.975,0.02499999999999991
8,10,slow_tft,3.02,2.97,0.04999999999999982
8,10,GrdTFT,3.0,2.975,0.02499999999999991
8,10,prober,2.995,2.97,0.02499999999999991
8,10,mem2,3.0,2.975,0.02499999999999991
8,10,grok:grok-3-mini,3.0,2.975,0.02499999999999991
8,10,Tideman & Chieruzzi,2.98,2.98,0.0
8,10,Nydegger,3.02,2.97,0.04999999999999982
8,10,Grofman,3.02,2.97,0.04999999999999982
8,10,Shubik,3.0,2.975,0.02499999999999991
8,10,Stein & Rapoport: 0.05,2.98,2.98,0.0
8,10,GRIM,3.0,2.975,0.02499999999999991
8,10,Davis: 10,3.0,2.975,0.02499999999999991
8,10,Graaskamp: 0.05,2.805,3.105,-0.2999999999999998
8,10,Downing,3.02,2.92,0.10000000000000009
8,10,"Feld: 1.0, 0.5, 200",1.695,1.845,-0.1499999999999999
8,10,Joss: 0.9,1.68,1.88,-0.19999999999999996
8,10,Tullock,1.68,1.805,-0.125
8,10,Anonymous,3.08,0.805,2.275
8,10,Random: 0.5,2.815,0.865,1.95
8,11,Cu,3.02,2.97,0.04999999999999982
8,11,Du,0.995,1.02,-0.025000000000000022
8,11,Tit For Tat,3.0,2.975,0.02499999999999991
8,11,spiteful,3.0,2.975,0.02499999999999991
8,11,soft_majo,3.02,2.97,0.04999999999999982
8,11,hard_majo,1.03,1.03,0.0
8,11,per_cd,2.98,0.555,2.425
8,11,per_ccd,3.42,1.245,2.175
8,11,per_ddc,2.315,0.69,1.625
8,11,mistrust,1.03,1.03,0.0
8,11,WSLS,3.0,2.975,0.02499999999999991
8,11,TFTT,3.02,2.97,0.04999999999999982
8,11,hard_tft,3.0,2.975,0.02499999999999991
8,11,slow_tft,3.02,2.97,0.04999999999999982
8,11,GrdTFT,3.0,2.975,0.02499999999999991
8,11,prober,2.995,2.97,0.02499999999999991
8,11,mem2,3.0,2.975,0.02499999999999991
8,11,grok:grok-3-mini,3.0,2.975,0.02499999999999991
8,11,Tideman & Chieruzzi,2.98,2.98,0.0
8,11,Nydegger,3.02,2.97,0.04999999999999982
8,11,Grofman,3.0,2.975,0.02499999999999991
8,11,Shubik,3.0,2.975,0.02499999999999991
8,11,Stein & Rapoport: 0.05,2.98,2.98,0.0
8,11,GRIM,3.0,2.975,0.02499999999999991
8,11,Davis: 10,3.0,2.975,0.02499999999999991
8,11,Graaskamp: 0.05,2.805,3.105,-0.2999999999999998
8,11,Downing,3.02,2.92,0.10000000000000009
8,11,"Feld: 1.0, 0.5, 200",1.44,1.54,-0.10000000000000009
8,11,Joss: 0.9,1.015,1.04,-0.025000000000000133
8,11,Tullock,2.76,3.11,-0.3500000000000001
8,11,Anonymous,2.985,0.785,2.1999999999999997
8,11,Random: 0.5,2.69,0.615,2.075
8,12,Cu,3.02,2.97,0.04999999999999982
8,12,Du,0.995,1.02,-0.025000000000000022
8,12,Tit For Tat,3.0,2.975,0.02499999999999991
8,12,spiteful,3.0,2.975,0.02499999999999991
8,12,soft_majo,3.02,2.97,0.04999999999999982
8,12,hard_majo,1.03,1.03,0.0
8,12,per_cd,2.98,0.555,2.425
8,12,per_ccd,3.42,1.245,2.175
