seed,repetition,opponent,eleanor_avg
4,8,per_cd,2.685
4,8,per_ccd,3.29
4,8,per_ddc,2.29
4,8,mistrust,2.99
4,8,WSLS,3.01
4,8,TFTT,3.01
4,8,hard_tft,3.01
4,8,slow_tft,3.01
4,8,GrdTFT,3.01
4,8,prober,3.005
4,8,mem2,3.01
4,8,grok:grok-3-mini,3.01
4,8,Tideman & Chieruzzi,2.975
4,8,Nydegger,3.01
4,8,Grofman,3.01
4,8,Shubik,3.01
4,8,Stein & Rapoport: 0.05,2.975
4,8,GRIM,3.01
4,8,Davis: 10,3.01
4,8,Graaskamp: 0.05,3.545
4,8,Downing,1.125
4,8,"Feld: 1.0, 0.5, 200",1.625
4,8,Joss: 0.9,2.09
4,8,Tullock,1.45
4,8,Anonymous,2.975
4,8,Random: 0.5,2.99
4,9,Cu,3.01
4,9,Du,0.975
4,9,Tit For Tat,3.01
4,9,spiteful,3.01
4,9,soft_majo,3.01
4,9,hard_majo,2.99
4,9,per_cd,2.685
4,9,per_ccd,3.29
4,9,per_ddc,2.29
4,9,mistrust,2.99
4,9,WSLS,3.01
4,9,TFTT,3.01
4,9,hard_tft,3.01
4,9,slow_tft,3.01
4,9,GrdTFT,3.01
4,9,prober,3.005
4,9,mem2,3.01
4,9,grok:grok-3-mini,3.01
4,9,Tideman & Chieruzzi,2.975
4,9,Nydegger,3.01
4,9,Grofman,3.01
4,9,Shubik,3.01
4,9,Stein & Rapoport: 0.05,2.975
4,9,GRIM,3.01
4,9,Davis: 10,3.01
4,9,Graaskamp: 0.05,3.32
4,9,Downing,1.125
4,9,"Feld: 1.0, 0.5, 200",1.745
4,9,Joss: 0.9,2.135
4,9,Tullock,1.57
4,9,Anonymous,2.71
4,9,Random: 0.5,2.8
4,10,Cu,3.01
4,10,Du,0.975
4,10,Tit For Tat,3.01
4,10,spiteful,3.01
4,10,soft_majo,3.01
4,10,hard_majo,2.99
4,10,per_cd,2.685
4,10,per_ccd,3.29
4,10,per_ddc,2.29
4,10,mistrust,2.99
4,10,WSLS,3.01
4,10,TFTT,3.01
4,10,hard_tft,3.01
4,10,slow_tft,3.01
4,10,GrdTFT,3.01
4,10,prober,3.005
4,10,mem2,3.01
4,10,grok:grok-3-mini,3.01
4,10,Tideman & Chieruzzi,2.975
4,10,Nydegger,3.01
4,10,Grofman,3.01
4,10,Shubik,3.01
4,10,Stein & Rapoport: 0.05,2.975
4,10,GRIM,3.01
4,10,Davis: 10,3.01
4,10,Graaskamp: 0.05,3.42
4,10,Downing,1.125
4,10,"Feld: 1.0, 0.5, 200",1.665
4,10,Joss: 0.9,2.095
4,10,Tullock,1.515
4,10,Anonymous,2.915
4,10,Random: 0.5,3.14
4,11,Cu,3.01
4,11,Du,0.975
4,11,Tit For Tat,3.01
4,11,spiteful,3.01
4,11,soft_majo,3.01
4,11,hard_majo,2.99
4,11,per_cd,2.685
4,11,per_ccd,3.29
4,11,per_ddc,2.29
4,11,mistrust,2.99
4,11,WSLS,3.01
4,11,TFTT,3.01
4,11,hard_tft,3.01
4,11,slow_tft,3.01
4,11,GrdTFT,3.01
4,11,prober,3.005
4,11,mem2,3.01
4,11,grok:grok-3-mini,3.01
4,11,Tideman & Chieruzzi,2.975
4,11,Nydegger,3.01
4,11,Grofman,3.01
4,11,Shubik,3.01
4,11,Stein & Rapoport: 0.05,2.975
4,11,GRIM,3.01
4,11,Davis: 10,3.01
4,11,Graaskamp: 0.05,3.43
4,11,Downing,1.125
4,11,"Feld: 1.0, 0.5, 200",1.685
4,11,Joss: 0.9,2.215
4,11,Tullock,1.32
4,11,Anonymous,2.755
4,11,Random: 0.5,2.575
4,12,Cu,3.01
4,12,Du,0.975
4,12,Tit For Tat,3.01
4,12,spiteful,3.01
4,12,soft_majo,3.01
4,12,hard_majo,2.99
4,12,per_cd,2.685
4,12,per_ccd,3.29
4,12,per_ddc,2.29
4,12,mistrust,2.99
4,12,WSLS,3.01
4,12,TFTT,3.01
4,12,hard_tft,3.01
4,12,slow_tft,3.01
4,12,GrdTFT,3.01
4,12,prober,3.005
4,12,mem2,3.01
4,12,grok:grok-3-mini,3.01
4,12,Tideman & Chieruzzi,2.975
4,12,Nydegger,3.01
4,12,Grofman,3.01
4,12,Shubik,3.01
4,12,Stein & Rapoport: 0.05,2.975
4,12,GRIM,3.01
4,12,Davis: 10,3.01
4,12,Graaskamp: 0.05,3.515
4,12,Downing,1.125
4,12,"Feld: 1.0, 0.5, 200",1.955
4,12,Joss: 0.9,1.845
4,12,Tullock,1.21
4,12,Anonymous,2.83
4,12,Random: 0.5,2.935
4,13,Cu,3.01
4,13,Du,0.975
4,13,Tit For Tat,3.01
4,13,spiteful,3.01
4,13,soft_majo,3.01
4,13,hard_majo,2.99
4,13,per_cd,2.685
4,13,per_ccd,3.29
4,13,per_ddc,2.29
4,13,mistrust,2.99
4,13,WSLS,3.01
4,13,TFTT,3.01
4,13,hard_tft,3.01
4,13,slow_tft,3.01
4,13,GrdTFT,3.01
4,13,prober,3.005
4,13,mem2,3.01
4,13,grok:grok-3-mini,3.01
4,13,Tideman & Chieruzzi,2.975
4,13,Nydegger,3.01
4,13,Grofman,3.01
4,13,Shubik,3.01
4,13,Stein & Rapoport: 0.05,2.975
4,13,GRIM,3.01
4,13,Davis: 10,3.01
4,13,Graaskamp: 0.05,3.415
4,13,Downing,1.125
4,13,"Feld: 1.0, 0.5, 200",1.9
4,13,Joss: 0.9,1.445
4,13,Tullock,1.57
4,13,Anonymous,3.07
4,13,Random: 0.5,2.76
4,14,Cu,3.01
4,14,Du,0.975
4,14,Tit For Tat,3.01
4,14,spiteful,3.01
4,14,soft_majo,3.01
4,14,hard_majo,2.99
4,14,per_cd,2.685
4,14,per_ccd,3.29
4,14,per_ddc,2.29
4,14,mistrust,2.99
4,14,WSLS,3.01
4,14,TFTT,3.01
4,14,hard_tft,3.01
4,14,slow_tft,3.01
4,14,GrdTFT,3.01
4,14,prober,3.005
4,14,mem2,3.01
4,14,grok:grok-3-mini,3.01
4,14,Tideman & Chieruzzi,2.975
4,14,Nydegger,3.01
4,14,Grofman,3.01
4,14,Shubik,3.01
4,14,Stein & Rapoport: 0.05,2.975
4,14,GRIM,3.01
4,14,Davis: 10,3.01
4,14,Graaskamp: 0.05,3.45
4,14,Downing,1.125
4,14,"Feld: 1.0, 0.5, 200",1.605
4,14,Joss: 0.9,2.385
4,14,Tullock,1.42
4,14,Anonymous,2.845
4,14,Random: 0.5,2.76
4,15,Cu,3.01
4,15,Du,0.975
4,15,Tit For Tat,3.01
4,15,spiteful,3.01
4,15,soft_majo,3.01
4,15,hard_majo,2.99
4,15,per_cd,2.685
4,15,per_ccd,3.29
4,15,per_ddc,2.29
4,15,mistrust,2.99
4,15,WSLS,3.01
4,15,TFTT,3.01
4,15,hard_tft,3.01
4,15,slow_tft,3.01
4,15,GrdTFT,3.01
4,15,prober,3.005
4,15,mem2,3.01
4,15,grok:grok-3-mini,3.01
4,15,Tideman & Chieruzzi,2.975
4,15,Nydegger,3.01
4,15,Grofman,3.01
4,15,Shubik,3.01
4,15,Stein & Rapoport: 0.05,2.975
4,15,GRIM,3.01
4,15,Davis: 10,3.01
4,15,Graaskamp: 0.05,3.515
4,15,Downing,1.125
4,15,"Feld: 1.0, 0.5, 200",1.9
4,15,Joss: 0.9,2.165
4,15,Tullock,1.395
4,15,Anonymous,2.89
4,15,Random: 0.5,2.695
4,16,Cu,3.01
4,16,Du,0.975
4,16,Tit For Tat,3.01
4,16,spiteful,3.01
4,16,soft_majo,3.01
4,16,hard_majo,2.99
4,16,per_cd,2.685
4,16,per_ccd,3.29
4,16,per_ddc,2.29
4,16,mistrust,2.99
4,16,WSLS,3.01
4,16,TFTT,3.01
4,16,hard_tft,3.01
4,16,slow_tft,3.01
4,16,GrdTFT,3.01
4,16,prober,3.005
4,16,mem2,3.01
4,16,grok:grok-3-mini,3.01
4,16,Tideman & Chieruzzi,2.975
4,16,Nydegger,3.01
4,16,Grofman,3.01
4,16,Shubik,3.01
4,16,Stein & Rapoport: 0.05,2.975
4,16,GRIM,3.01
4,16,Davis: 10,3.01
4,16,Graaskamp: 0.05,3.435
4,16,Downing,1.125
4,16,"Feld: 1.0, 0.5, 200",1.595
4,16,Joss: 0.9,2.215
4,16,Tullock,1.64
4,16,Anonymous,3.105
4,16,Random: 0.5,2.87
4,17,Cu,3.01
4,17,Du,0.975
4,17,Tit For Tat,3.01
4,17,spiteful,3.01
4,17,soft_majo,3.01
4,17,hard_majo,2.99
4,17,per_cd,2.685
4,17,per_ccd,3.29
4,17,per_ddc,2.29
4,17,mistrust,2.99
4,17,WSLS,3.01
4,17,TFTT,3.01
4,17,hard_tft,3.01
4,17,slow_tft,3.01
4,17,GrdTFT,3.01
4,17,prober,3.005
4,17,mem2,3.01
4,17,grok:grok-3-mini,3.01
4,17,Tideman & Chieruzzi,2.975
4,17,Nydegger,3.01
4,17,Grofman,3.01
4,17,Shubik,3.01
4,17,Stein & Rapoport: 0.05,2.975
4,17,GRIM,3.01
4,17,Davis: 10,3.01
4,17,Graaskamp: 0.05,3.535
4,17,Downing,1.125
4,17,"Feld: 1.0, 0.5, 200",1.965
4,17,Joss: 0.9,2.45
4,17,Tullock,1.43
4,17,Anonymous,3.045
4,17,Random: 0.5,2.85
4,18,Cu,3.01
4,18,Du,0.975
4,18,Tit For Tat,3.01
4,18,spiteful,3.01
4,18,soft_majo,3.01
4,18,hard_majo,2.99
4,18,per_cd,2.685
4,18,per_ccd,3.29
4,18,per_ddc,2.29
4,18,mistrust,2.99
4,18,WSLS,3.01
4,18,TFTT,3.01
4,18,hard_tft,3.01
4,18,slow_tft,3.01
4,18,GrdTFT,3.01
4,18,prober,3.005
4,18,mem2,3.01
4,18,grok:grok-3-mini,3.01
4,18,Tideman & Chieruzzi,2.975
4,18,Nydegger,3.01
4,18,Grofman,3.01
4,18,Shubik,3.01
4,18,Stein & Rapoport: 0.05,2.975
4,18,GRIM,3.01
4,18,Davis: 10,3.01
4,18,Graaskamp: 0.05,3.565
4,18,Downing,1.125
4,18,"Feld: 1.0, 0.5, 200",1.505
4,18,Joss: 0.9,2.62
4,18,Tullock,1.53
4,18,Anonymous,2.91
4,18,Random: 0.5,3.055
4,19,Cu,3.01
4,19,Du,0.975
4,19,Tit For Tat,3.01
4,19,spiteful,3.01
4,19,soft_majo,3.01
4,19,hard_majo,2.99
4,19,per_cd,2.685
4,19,per_ccd,3.29
4,19,per_ddc,2.29
4,19,mistrust,2.99
4,19,WSLS,3.01
4,19,TFTT,3.01
4,19,hard_tft,3.01
4,19,slow_tft,3.01
4,19,GrdTFT,3.01
4,19,prober,3.005
4,19,mem2,3.01
4,19,grok:grok-3-mini,3.01
4,19,Tideman & Chieruzzi,2.975
4,19,Nydegger,3.01
4,19,Grofman,3.01
4,19,Shubik,3.01
4,19,Stein & Rapoport: 0.05,2.975
4,19,GRIM,3.01
4,19,Davis: 10,3.01
4,19,Graaskamp: 0.05,3.575
4,19,Downing,1.125
4,19,"Feld: 1.0, 0.5, 200",1.685
4,19,Joss: 0.9,2.55
4,19,Tullock,1.52
4,19,Anonymous,2.93
4,19,Random: 0.5,2.815
5,0,Cu,3.01
5,0,Du,0.975
5,0,Tit For Tat,3.01
5,0,spiteful,3.01
5,0,soft_majo,3.01
5,0,hard_majo,2.99
5,0,per_cd,2.685
5,0,per_ccd,3.29
5,0,per_ddc,2.29
5,0,mistrust,2.99
5,0,WSLS,3.01
5,0,TFTT,3.01
5,0,hard_tft,3.01
5,0,slow_tft,3.01
5,0,GrdTFT,3.01
5,0,prober,3.005
5,0,mem2,3.01
5,0,grok:grok-3-mini,3.01
5,0,Tideman & Chieruzzi,2.975
5,0,Nydegger,3.01
5,0,Grofman,3.01
5,0,Shubik,3.01
5,0,Stein & Rapoport: 0.05,2.975
5,0,GRIM,3.01
5,0,Davis: 10,3.01
5,0,Graaskamp: 0.05,3.415
5,0,Downing,1.125
5,0,"Feld: 1.0, 0.5, 200",1.655
5,0,Joss: 0.9,2.235
5,0,Tullock,1.345
5,0,Anonymous,3.055
5,0,Random: 0.5,2.905
5,1,Cu,3.01
5,1,Du,0.975
5,1,Tit For Tat,3.01
5,1,spiteful,3.01
5,1,soft_majo,3.01
5,1,hard_majo,2.99
5,1,per_cd,2.685
5,1,per_ccd,3.29
5,1,per_ddc,2.29
5,1,mistrust,2.99
5,1,WSLS,3.01
5,1,TFTT,3.01
5,1,hard_tft,3.01
5,1,slow_tft,3.01
5,1,GrdTFT,3.01
5,1,prober,3.005
5,1,mem2,3.01
5,1,grok:grok-3-mini,3.01
5,1,Tideman & Chieruzzi,2.975
5,1,Nydegger,3.01
5,1,Grofman,3.01
5,1,Shubik,3.01
5,1,Stein & Rapoport: 0.05,2.975
5,1,GRIM,3.01
5,1,Davis: 10,3.01
5,1,Graaskamp: 0.05,3.45
5,1,Downing,1.125
5,1,"Feld: 1.0, 0.5, 200",1.735
5,1,Joss: 0.9,2.035
5,1,Tullock,1.295
5,1,Anonymous,2.995
5,1,Random: 0.5,2.905
5,2,Cu,3.01
5,2,Du,0.975
5,2,Tit For Tat,3.01
5,2,spiteful,3.01
5,2,soft_majo,3.01
5,2,hard_majo,2.99
5,2,per_cd,2.685
5,2,per_ccd,3.29
5,2,per_ddc,2.29
5,2,mistrust,2.99
5,2,WSLS,3.01
5,2,TFTT,3.01
5,2,hard_tft,3.01
5,2,slow_tft,3.01
5,2,GrdTFT,3.01
5,2,prober,3.005
5,2,mem2,3.01
5,2,grok:grok-3-mini,3.01
5,2,Tideman & Chieruzzi,2.975
5,2,Nydegger,3.01
5,2,Grofman,3.01
5,2,Shubik,3.01
5,2,Stein & Rapoport: 0.05,2.975
5,2,GRIM,3.01
5,2,Davis: 10,3.01
5,2,Graaskamp: 0.05,3.52
5,2,Downing,1.125
5,2,"Feld: 1.0, 0.5, 200",1.675
5,2,Joss: 0.9,2.125
5,2,Tullock,1.96
5,2,Anonymous,2.87
5,2,Random: 0.5,2.595
5,3,Cu,3.01
5,3,Du,0.975
5,3,Tit For Tat,3.01
5,3,spiteful,3.01
5,3,soft_majo,3.01
5,3,hard_majo,2.99
5,3,per_cd,2.685
5,3,per_ccd,3.29
5,3,per_ddc,2.29
5,3,mistrust,2.99
5,3,WSLS,3.01
5,3,TFTT,3.01
5,3,hard_tft,3.01
5,3,slow_tft,3.01
5,3,GrdTFT,3.01
5,3,prober,3.005
5,3,mem2,3.01
5,3,grok:grok-3-mini,3.01
5,3,Tideman & Chieruzzi,2.975
5,3,Nydegger,3.01
5,3,Grofman,3.01
5,3,Shubik,3.01
5,3,Stein & Rapoport: 0.05,2.975
5,3,GRIM,3.01
5,3,Davis: 10,3.01
5,3,Graaskamp: 0.05,3.48
5,3,Downing,1.125
5,3,"Feld: 1.0, 0.5, 200",1.565
5,3,Joss: 0.9,1.855
5,3,Tullock,1.475
5,3,Anonymous,3.025
5,3,Random: 0.5,3.05
5,4,Cu,3.01
5,4,Du,0.975
5,4,Tit For Tat,3.01
5,4,spiteful,3.01
5,4,soft_majo,3.01
5,4,hard_majo,2.99
5,4,per_cd,2.685
5,4,per_ccd,3.29
5,4,per_ddc,2.29
5,4,mistrust,2.99
5,4,WSLS,3.01
5,4,TFTT,3.01
5,4,hard_tft,3.01
5,4,slow_tft,3.01
5,4,GrdTFT,3.01
5,4,prober,3.005
5,4,mem2,3.01
5,4,grok:grok-3-mini,3.01
5,4,Tideman & Chieruzzi,2.975
5,4,Nydegger,3.01
5,4,Grofman,3.01
5,4,Shubik,3.01
5,4,Stein & Rapoport: 0.05,2.975
5,4,GRIM,3.01
5,4,Davis: 10,3.01
5,4,Graaskamp: 0.05,3.405
5,4,Downing,1.125
5,4,"Feld: 1.0, 0.5, 200",1.825
5,4,Joss: 0.9,2.015
5,4,Tullock,1.44
5,4,Anonymous,2.975
5,4,Random: 0.5,2.775
5,5,Cu,3.01
5,5,Du,0.975
5,5,Tit For Tat,3.01
5,5,spiteful,3.01
5,5,soft_majo,3.01
5,5,hard_majo,2.99
5,5,per_cd,2.685
5,5,per_ccd,3.29
5,5,per_ddc,2.29
5,5,mistrust,2.99
5,5,WSLS,3.01
5,5,TFTT,3.01
5,5,hard_tft,3.01
5,5,slow_tft,3.01
5,5,GrdTFT,3.01
5,5,prober,3.005
5,5,mem2,3.01
5,5,grok:grok-3-mini,3.01
5,5,Tideman & Chieruzzi,2.975
5,5,Nydegger,3.01
5,5,Grofman,3.01
5,5,Shubik,3.01
5,5,Stein & Rapoport: 0.05,2.975
5,5,GRIM,3.01
5,5,Davis: 10,3.01
5,5,Graaskamp: 0.05,3.395
5,5,Downing,1.125
5,5,"Feld: 1.0, 0.5, 200",1.925
5,5,Joss: 0.9,1.445
5,5,Tullock,1.365
5,5,Anonymous,2.705
5,5,Random: 0.5,2.945
5,6,Cu,3.01
5,6,Du,0.975
5,6,Tit For Tat,3.01
5,6,spiteful,3.01
5,6,soft_majo,3.01
5,6,hard_majo,2.99
5,6,per_cd,2.685
5,6,per_ccd,3.29
5,6,per_ddc,2.29
5,6,mistrust,2.99
5,6,WSLS,3.01
5,6,TFTT,3.01
5,6,hard_tft,3.01
5,6,slow_tft,3.01
5,6,GrdTFT,3.01
5,6,prober,3.005
5,6,mem2,3.01
5,6,grok:grok-3-mini,3.01
5,6,Tideman & Chieruzzi,2.975
5,6,Nydegger,3.01
5,6,Grofman,3.01
5,6,Shubik,3.01
5,6,Stein & Rapoport: 0.05,2.975
5,6,GRIM,3.01
5,6,Davis: 10,3.01
5,6,Graaskamp: 0.05,3.445
5,6,Downing,1.125
5,6,"Feld: 1.0, 0.5, 200",1.775
5,6,Joss: 0.9,1.585
5,6,Tullock,1.405
5,6,Anonymous,2.73
5,6,Random: 0.5,2.7
5,7,Cu,3.01
5,7,Du,0.975
5,7,Tit For Tat,3.01
5,7,spiteful,3.01
5,7,soft_majo,3.01
5,7,hard_majo,2.99
5,7,per_cd,2.685
5,7,per_ccd,3.29
5,7,per_ddc,2.29
5,7,mistrust,2.99
5,7,WSLS,3.01
5,7,TFTT,3.01
5,7,hard_tft,3.01
5,7,slow_tft,3.01
5,7,GrdTFT,3.01
5,7,prober,3.005
5,7,mem2,3.01
5,7,grok:grok-3-mini,3.01
5,7,Tideman & Chieruzzi,2.975
5,7,Nydegger,3.01
5,7,Grofman,3.01
5,7,Shubik,3.01
5,7,Stein & Rapoport: 0.05,2.975
5,7,GRIM,3.01
5,7,Davis: 10,3.01
5,7,Graaskamp: 0.05,3.38
5,7,Downing,1.125
5,7,"Feld: 1.0, 0.5, 200",1.735
5,7,Joss: 0.9,2.45
5,7,Tullock,1.6
5,7,Anonymous,2.88
5,7,Random: 0.5,2.765
5,8,Cu,3.01
5,8,Du,0.975
5,8,Tit For Tat,3.01
5,8,spiteful,3.01
5,8,soft_majo,3.01
5,8,hard_majo,2.99
5,8,per_cd,2.685
5,8,per_ccd,3.29
5,8,per_ddc,2.29
5,8,mistrust,2.99
5,8,WSLS,3.01
5,8,TFTT,3.01
5,8,hard_tft,3.01
5,8,slow_tft,3.01
5,8,GrdTFT,3.01
5,8,prober,3.005
5,8,mem2,3.01
5,8,grok:grok-3-mini,3.01
5,8,Tideman & Chieruzzi,2.975
5,8,Nydegger,3.01
5,8,Grofman,3.01
5,8,Shubik,3.01
5,8,Stein & Rapoport: 0.05,2.975
5,8,GRIM,3.01
5,8,Davis: 10,3.01
5,8,Graaskamp: 0.05,3.385
5,8,Downing,1.125
5,8,"Feld: 1.0, 0.5, 200",1.655
5,8,Joss: 0.9,1.685
5,8,Tullock,1.385
5,8,Anonymous,2.795
5,8,Random: 0.5,2.73
5,9,Cu,3.01
5,9,Du,0.975
5,9,Tit For Tat,3.01
5,9,spiteful,3.01
5,9,soft_majo,3.01
5,9,hard_majo,2.99
5,9,per_cd,2.685
5,9,per_ccd,3.29
5,9,per_ddc,2.29
5,9,mistrust,2.99
5,9,WSLS,3.01
5,9,TFTT,3.01
5,9,hard_tft,3.01
5,9,slow_tft,3.01
5,9,GrdTFT,3.01
5,9,prober,3.005
5,9,mem2,3.01
5,9,grok:grok-3-mini,3.01
5,9,Tideman & Chieruzzi,2.975
5,9,Nydegger,3.01
5,9,Grofman,3.01
5,9,Shubik,3.01
5,9,Stein & Rapoport: 0.05,2.975
5,9,GRIM,3.01
5,9,Davis: 10,3.01
5,9,Graaskamp: 0.05,3.535
5,9,Downing,1.125
5,9,"Feld: 1.0, 0.5, 200",1.595
5,9,Joss: 0.9,1.835
5,9,Tullock,1.68
5,9,Anonymous,3.025
5,9,Random: 0.5,2.825
5,10,Cu,3.01
5,10,Du,0.975
5,10,Tit For Tat,3.01
5,10,spiteful,3.01
5,10,soft_majo,3.01
5,10,hard_majo,2.99
5,10,per_cd,2.685
5,10,per_ccd,3.29
5,10,per_ddc,2.29
5,10,mistrust,2.99
5,10,WSLS,3.01
5,10,TFTT,3.01
5,10,hard_tft,3.01
5,10,slow_tft,3.01
5,10,GrdTFT,3.01
5,10,prober,3.005
5,10,mem2,3.01
5,10,grok:grok-3-mini,3.01
5,10,Tideman & Chieruzzi,2.975
5,10,Nydegger,3.01
5,10,Grofman,3.01
5,10,Shubik,3.01
5,10,Stein & Rapoport: 0.05,2.975
5,10,GRIM,3.01
5,10,Davis: 10,3.01
5,10,Graaskamp: 0.05,3.52
5,10,Downing,1.125
5,10,"Feld: 1.0, 0.5, 200",1.815
5,10,Joss: 0.9,2.565
5,10,Tullock,1.34
5,10,Anonymous,2.79
5,10,Random: 0.5,2.69
5,11,Cu,3.01
5,11,Du,0.975
5,11,Tit For Tat,3.01
5,11,spiteful,3.01
5,11,soft_majo,3.01
5,11,hard_majo,2.99
5,11,per_cd,2.685
5,11,per_ccd,3.29
5,11,per_ddc,2.29
5,11,mistrust,2.99
5,11,WSLS,3.01
5,11,TFTT,3.01
5,11,hard_tft,3.01
5,11,slow_tft,3.01
5,11,GrdTFT,3.01
5,11,prober,3.005
5,11,mem2,3.01
5,11,grok:grok-3-mini,3.01
5,11,Tideman & Chieruzzi,2.975
5,11,Nydegger,3.01
5,11,Grofman,3.01
5,11,Shubik,3.01
5,11,Stein & Rapoport: 0.05,2.975
5,11,GRIM,3.01
5,11,Davis: 10,3.01
5,11,Graaskamp: 0.05,3.415
5,11,Downing,1.125
5,11,"Feld: 1.0, 0.5, 200",2.035
5,11,Joss: 0.9,2.22
5,11,Tullock,1.38
5,11,Anonymous,2.75
5,11,Random: 0.5,2.525
5,12,Cu,3.01
5,12,Du,0.975
5,12,Tit For Tat,3.01
5,12,spiteful,3.01
5,12,soft_majo,3.01
5,12,hard_majo,2.99
5,12,per_cd,2.685
5,12,per_ccd,3.29
5,12,per_ddc,2.29
5,12,mistrust,2.99
5,12,WSLS,3.01
5,12,TFTT,3.01
5,12,hard_tft,3.01
5,12,slow_tft,3.01
5,12,GrdTFT,3.01
5,12,prober,3.005
5,12,mem2,3.01
5,12,grok:grok-3-mini,3.01
5,12,Tideman & Chieruzzi,2.975
5,12,Nydegger,3.01
5,12,Grofman,3.01
5,12,Shubik,3.01
5,12,Stein & Rapoport: 0.05,2.975
5,12,GRIM,3.01
5,12,Davis: 10,3.01
5,12,Graaskamp: 0.05,3.475
5,12,Downing,1.125
5,12,"Feld: 1.0, 0.5, 200",1.925
5,12,Joss: 0.9,2.285
5,12,Tullock,1.32
5,12,Anonymous,2.85
5,12,Random: 0.5,2.725
5,13,Cu,3.01
5,13,Du,0.975
5,13,Tit For Tat,3.01
5,13,spiteful,3.01
5,13,soft_majo,3.01
5,13,hard_majo,2.99
5,13,per_cd,2.685
5,13,per_ccd,3.29
5,13,per_ddc,2.29
5,13,mistrust,2.99
5,13,WSLS,3.01
5,13,TFTT,3.01
5,13,hard_tft,3.01
5,13,slow_tft,3.01
5,13,GrdTFT,3.01
5,13,prober,3.005
5,13,mem2,3.01
5,13,grok:grok-3-mini,3.01
5,13,Tideman & Chieruzzi,2.975
5,13,Nydegger,3.01
5,13,Grofman,3.01
5,13,Shubik,3.01
5,13,Stein & Rapoport: 0.05,2.975
5,13,GRIM,3.01
5,13,Davis: 10,3.01
5,13,Graaskamp: 0.05,3.385
5,13,Downing,1.125
5,13,"Feld: 1.0, 0.5, 200",1.945
5,13,Joss: 0.9,2.345
5,13,Tullock,1.325
5,13,Anonymous,2.71
5,13,Random: 0.5,2.655
5,14,Cu,3.01
5,14,Du,0.975
5,14,Tit For Tat,3.01
5,14,spiteful,3.01
5,14,soft_majo,3.01
5,14,hard_majo,2.99
5,14,per_cd,2.685
5,14,per_ccd,3.29
5,14,per_ddc,2.29
5,14,mistrust,2.99
5,14,WSLS,3.01
5,14,TFTT,3.01
5,14,hard_tft,3.01
5,14,slow_tft,3.01
5,14,GrdTFT,3.01
5,14,prober,3.005
5,14,mem2,3.01
5,14,grok:grok-3-mini,3.01
5,14,Tideman & Chieruzzi,2.975
5,14,Nydegger,3.01
5,14,Grofman,3.01
5,14,Shubik,3.01
5,14,Stein & Rapoport: 0.05,2.975
5,14,GRIM,3.01
5,14,Davis: 10,3.01
5,14,Graaskamp: 0.05,3.315
5,14,Downing,1.125
5,14,"Feld: 1.0, 0.5, 200",1.995
5,14,Joss: 0.9,1.845
5,14,Tullock,1.24
5,14,Anonymous,2.635
5,14,Random: 0.5,3.135
5,15,Cu,3.01
5,15,Du,0.975
5,15,Tit For Tat,3.01
5,15,spiteful,3.01
5,15,soft_majo,3.01
5,15,hard_majo,2.99
5,15,per_cd,2.685
5,15,per_ccd,3.29
5,15,per_ddc,2.29
5,15,mistrust,2.99
5,15,WSLS,3.01
5,15,TFTT,3.01
5,15,hard_tft,3.01
5,15,slow_tft,3.01
5,15,GrdTFT,3.01
5,15,prober,3.005
5,15,mem2,3.01
5,15,grok:grok-3-mini,3.01
5,15,Tideman & Chieruzzi,2.975
5,15,Nydegger,3.01
5,15,Grofman,3.01
5,15,Shubik,3.01
5,15,Stein & Rapoport: 0.05,2.975
5,15,GRIM,3.01
5,15,Davis: 10,3.01
5,15,Graaskamp: 0.05,3.505
5,15,Downing,1.125
5,15,"Feld: 1.0, 0.5, 200",1.825
5,15,Joss: 0.9,1.405
5,15,Tullock,1.555
5,15,Anonymous,2.65
5,15,Random: 0.5,2.85
5,16,Cu,3.01
5,16,Du,0.975
5,16,Tit For Tat,3.01
5,16,spiteful,3.01
5,16,soft_majo,3.01
5,16,hard_majo,2.99
5,16,per_cd,2.685
5,16,per_ccd,3.29
5,16,per_ddc,2.29
5,16,mistrust,2.99
5,16,WSLS,3.01
5,16,TFTT,3.01
5,16,hard_tft,3.01
5,16,slow_tft,3.01
5,16,GrdTFT,3.01
5,16,prober,3.005
5,16,mem2,3.01
5,16,grok:grok-3-mini,3.01
5,16,Tideman & Chieruzzi,2.975
5,16,Nydegger,3.01
5,16,Grofman,3.01
5,16,Shubik,3.01
5,16,Stein & Rapoport: 0.05,2.975
5,16,GRIM,3.01
5,16,Davis: 10,3.01
5,16,Graaskamp: 0.05,3.375
5,16,Downing,1.125
5,16,"Feld: 1.0, 0.5, 200",1.815
5,16,Joss: 0.9,2.2
5,16,Tullock,1.31
5,16,Anonymous,2.92
5,16,Random: 0.5,2.68
5,17,Cu,3.01
5,17,Du,0.975
5,17,Tit For Tat,3.01
5,17,spiteful,3.01
5,17,soft_majo,3.01
5,17,hard_majo,2.99
5,17,per_cd,2.685
5,17,per_ccd,3.29
5,17,per_ddc,2.29
5,17,mistrust,2.99
5,17,WSLS,3.01
5,17,TFTT,3.01
5,17,hard_tft,3.01
5,17,slow_tft,3.01
5,17,GrdTFT,3.01
5,17,prober,3.005
5,17,mem2,3.01
5,17,grok:grok-3-mini,3.01
5,17,Tideman & Chieruzzi,2.975
5,17,Nydegger,3.01
